-82.12711805694822, 35.81890909356093
-80.75201732731931, 40.25283592647554
-78.69374181856631, 44.344008546977335
-75.26794992871436, 48.432264110352236
-70.81827098731442, 51.4944448293339
-65.68775091249188, 52.8486886005054
-60.90144357864565, 52.83847890056117
-56.45876557435028, 51.80511141335063
-51.33349620235623, 50.08769402987795
-46.55243957133841, 47.005823175289606
-41.43300431359819, 41.87544895332343
-35.633311333860775, 34.69584209969767
-31.540680184795526, 28.88506430287802
-27.448632447155667, 22.732990822209004
-23.69729698193973, 17.26423797352041
-18.919157408048846, 12.4758886996853
-14.82360920185667, 8.37158932211237
-10.725727349962952, 5.632472679936811
-5.945254130370543, 2.209306141499127
-1.1636140879273569, -0.5312690292398514
3.276146859241095, -3.2711149356971276
6.349558248161358, -5.325452417328805
10.105561004780355, -8.06383979522262
13.519684666124618, -10.801497908834719
16.589595586492607, -14.903609493562442
18.63328580961101, -19.344828969294355
18.96874737920652, -23.099810755918895
17.934942333426946, -27.875762536964615
16.90230411049815, -31.969122950311615
15.528953615145383, -35.379162731678164
14.496315392216616, -39.472523145025136
12.780502390163733, -43.223129345959336
10.722226881410734, -47.31430196646115
8.320905454532237, -52.087336690379935
4.8916130961279976, -58.22336635685091
2.1489959854001484, -62.65437613263859
-0.9349168091770395, -66.74336096029523
-4.361292110454372, -71.17291220751947
-8.81330469755585, -75.60027566189851
-12.921687955106478, -79.00448132901123
-18.053958264205157, -81.38261215173071
-22.159424464628827, -83.0803393995967
-29.341802522525114, -84.77150326892716
-34.12869326779677, -85.10258925283227
-38.91383377879225, -84.40978818518937
-44.722861341335786, -82.69091227315323
-48.82074319322949, -79.9517956309777
-51.89123752502287, -76.19097973009929
-54.27739025484138, -72.09032667393501
-55.97861797125967, -67.30854077863549
-57.676345219125665, -60.478980780239844
-59.028692903164625, -51.60237594302986
-59.69844921950488, -43.40982100208205
-60.02866008627194, -36.58317806081335
-60.006490452107386, -23.6139420745381
-60.337868141725195, -17.469890500968134
-61.01112492661776, -11.325109663116393
-62.369890136335925, -6.202757348249207
-66.11772513299955, 1.313769603535448
-68.50329445139268, 5.755718343549091
-72.25521332803397, 10.883175508388334
-75.6675867551021, 14.644720673548491
-78.0537394849206, 18.745373729712753
-80.77943766431235, 24.2119387855562
-81.7963237787558, 29.33356183614157
-82.12711805694822, 35.81890909356093
nan, nan
-67.11535867040533, 17.698150221149376
-64.37215814825211, 22.470455680786415
-60.94811649267632, 25.5348241926133
-56.501938019828664, 26.549230808498848
-51.37316817928228, 26.879587528122258
-46.24673198443745, 25.844761512348256
-40.43828783331932, 23.784589916462764
-35.65664779087615, 21.044014745723757
-31.2174702551331, 17.962873155417142
-25.411943161141856, 14.1962231402849
-20.63146994154942, 10.77305660184723
-15.509117626682311, 7.349160799127759
-11.411235774788565, 4.610044156952242
-5.946420953221306, 1.5267147738004496
-0.8240686383541629, -1.8971810289190074
3.6162757202396847, -4.295731251526917
8.054286433131963, -8.059464209532237
11.467243271625492, -11.479713690842999
13.509183260467694, -16.944820218122942
12.817257309962898, -21.721501263450406
11.442739991759339, -25.814132412515647
8.7007062924569, -29.903846504453995
5.9598394160052095, -33.31096922869365
1.5066600060529254, -38.420924050771404
-2.6023066629230556, -42.16642540173345
-8.763131314972867, -46.24884685085452
-15.262918005170476, -48.6240606164471
-21.07544603626628, -48.95295880750705
-26.200715408260344, -47.235541424034366
-30.63930953257801, -43.813104149878406
-34.733690915919446, -39.02621340460677
-38.48327614685922, -32.533573504370125
-41.547936364398744, -25.35980076499824
-43.58929294181561, -19.55339855386893
-47.338878172755386, -13.060758653632305
-50.74775113127117, -7.251439385376074
-54.8421325146126, -2.4645486401044394
-59.96215118377821, 2.324529898012372
-63.71640370612104, 6.086804327454246
-66.78223074651135, 12.57798569912741
-67.11535867040533, 17.698150221149376
nan, nan
-57.54974493981743, 13.582182615068788
-55.49321966534059, 16.649468184022524
-51.387170053491474, 18.688491115737875
-46.60027930821986, 19.019577099643
-40.448205827550844, 17.982563291023823
-34.98047394885667, 16.605712327118738
-30.538962767412045, 14.889753472209563
-26.099201820243593, 12.149907565752287
-22.000153145499105, 10.09338229127539
-17.90168788218005, 7.695561332949254
-14.486397397985016, 5.640494587035846
-9.021582576417757, 2.55716520388404
-4.582405040674686, -0.5239763864225608
1.5644177371659111, -4.632651349685872
5.320420493784866, -7.371038727579688
7.367611185455587, -9.764484100215512
9.068838901873889, -14.546269995515033
9.064171610470808, -17.276635466309827
7.347191785567176, -21.709833034942733
3.919649661439067, -26.82197564986565
0.8374871011380378, -29.887073425974194
-3.611608428836533, -32.607958461106506
-8.401416231235089, -34.645522864258396
-14.215694496607071, -35.9983081068664
-19.000251596177172, -34.96421135537413
-23.44117936619638, -32.906956816615576
-27.537894395239327, -29.485248806741325
-32.31545055770484, -24.35560384905689
-36.40691488391932, -17.862234684538507
-42.204274217955195, -9.31744509551541
-47.32137582999388, -2.8218881381518344
-53.80599382313149, 3.6765858763386348
-57.21836725019962, 7.438131041498764
-58.237003598919195, 11.535867040536147
-57.54974493981743, 13.582182615068788
nan, nan
-46.95849392340534, 9.46402721614298
-45.2455979784794, 11.508154997830431
-42.16693588673064, 12.525478670842901
-38.405682427283196, 12.858752447593218
-34.303716695411794, 12.508705592363128
-29.861622102541816, 11.134042421303263
-26.445164795496026, 9.761567043088561
-22.00365361405141, 8.04560818817933
-18.58777971843103, 6.331837126115303
-14.488731043686528, 4.275311851638449
-11.756615338615589, 2.5629993181378836
-7.657566663871123, 0.5064740436610577
-3.2183891281280665, -2.5746675466455997
0.19631794464159213, -4.9710299764083175
2.586554554437768, -6.6826132456271665
4.972707284256316, -10.783266301791429
5.308168853851811, -14.538248088416012
3.250476756524222, -18.28812502506848
-0.5154439943263043, -21.35176427261358
-4.279614510900672, -23.39151646861066
-8.383330477048219, -24.065356664928586
-12.144583936495621, -24.398630441678918
-17.27160354276586, -23.705100109754284
-21.370068806084944, -21.307279151428062
-26.150542025677353, -17.884112612990393
-29.2222031803215, -14.805888079810714
-32.97645570266433, -11.04361365036884
-36.387662306881666, -6.599477117510034
-40.14074800637375, -2.1546113203694404
-44.23337915543901, 3.656166476450224
-46.62011529668292, 7.415523848765162
-46.95849392340534, 9.46402721614298
nan, nan
-40.46804181601389, 6.378510040145969
-38.07138768053845, 8.421179293269972
-34.30896739824024, 9.437044437718995
-30.890759856918322, 9.088456111052366
-27.81501482229647, 8.399301364818072
-24.398557515250715, 7.026825986603413
-20.29834201765545, 5.65289207982525
-16.540589026760316, 3.938391753479479
-12.44154035201585, 1.8818664790026673
-9.025666456395442, 0.1680954169385842
-4.587072332077767, -3.2543418572173692
-0.8316529868841656, -6.334024918960537
1.5562499772105554, -9.41079092357677
2.236507699207692, -11.460023555236305
0.5212781085801907, -14.869334072321166
-3.2440592308449254, -17.591677636016925
-6.6646004178683995, -18.60827204474768
-10.42585387731583, -18.94154582149801
-14.527236197761852, -18.250203282418553
-18.284989188657, -16.535702956072782
-22.042742179552107, -14.821202629727011
-25.457449252321766, -12.424840199964294
-28.870406090815237, -9.004590718653489
-32.28336292930873, -5.584341237342727
-35.3538572611021, -1.8235253364643143
-38.08422273189689, 0.9126742485843096
-39.788367505442125, 3.9879817246370948
-40.46804181601389, 6.378510040145969
nan, nan
-35.34452267829597, 3.6372056051252315
-32.26294352942031, 6.361007697384494
-28.501690069972874, 6.694281474134812
-23.375253875128045, 5.659455458360824
-19.27503837753278, 4.285521551582647
-15.1759897027883, 2.2289962771058356
-10.394349660345128, -0.5115788936331711
-6.637180080875353, -2.567374903828309
-3.5643521033804717, -4.963008069309282
-1.1764491392858076, -8.039774073925543
-0.49735824013939123, -10.771598073283812
-3.5795208004404486, -13.836695849392356
-9.0513365591123, -14.848914672432741
-16.57034300945488, -13.467688122837302
-24.08409875696899, -9.01480041859773
-28.180230374586557, -5.25179672487414
-32.27461175792799, -0.4649059796025057
-35.34452267829597, 3.6372056051252315
nan, nan
-30.55938216730047, 2.9444045374823133
-27.13825756885163, 4.302294630062448
-22.69441274170552, 3.9515185105506134
-18.935492927959594, 2.919609551903548
-14.495148569365753, 0.5210593292956247
-10.396099894621287, -1.5354659451812296
-6.298218042727555, -4.274582587356761
-3.566685749081998, -6.328190804706679
-2.5451323432354798, -8.719448384497326
-5.626128080685774, -11.101954792907193
-10.071723142108056, -11.775065724943403
-14.856863653103531, -11.082264657300499
-19.63967051839746, -9.024280854260184
-25.103318517113976, -5.258360103409686
-28.174396260332728, -1.83883988638064
-30.221586952003427, 0.5546054862551983
-30.55938216730047, 2.9444045374823133
nan, nan
-26.118454397281248, 0.8871499987237712
-23.381671400807257, 1.9052029360180143
-19.28028908036122, 1.2138603969385287
-16.205127457164785, 0.18340996685489586
-12.447374466269679, -1.531090359490861
-9.373379665923991, -3.2441321572731567
-6.643014195129197, -5.980331742321766
-5.962173061706679, -7.688268690131963
-8.357660374331331, -9.048346575557233
-10.408934945979695, -9.043970989866892
-16.219129331374013, -8.007686445529458
-20.660057101393214, -5.950431906770859
-22.70724779306395, -3.556986534135035
-25.43819667528411, -1.162082632935764
-26.118454397281248, 0.8871499987237712
nan, nan
-20.99376843671258, -1.1715630685982603
-18.59944794693869, -0.494076550871668
-15.18240722846754, -1.525256245237017
-12.450874934821968, -3.5788644625869352
-11.086275610849967, -5.2882599389605645
-12.1136631309503, -6.3099591976634315
-16.214462039970954, -5.27732097473465
-19.28787342889121, -3.222983493102973
-20.99376843671258, -1.1715630685982603
